;Time;Distance;DistanceInMeters;E_horison;E_hover;E_total;NodesLost;P_nodeloss;Number of samples;PRP;Scenario
Mean;198.78371010101014;900.0218171717172;18000.436343434343;2181.990393005682;15358.003976985807;17539.994369991487;0.45454545454545453;0.1414141414141414;99;PRP1;0
Variance;11502.969215317857;10406.770492652255;4162708.1970609026;61166.77327044205;68662233.2650448;67553693.03305152;1.4749536178107605;0.12265512265512266;99;PRP1;0
Mu upper;220.17202339730008;920.3654986150024;18407.309972300045;2132.669680306618;17010.46232228243;19179.059104594126;0.6967379823333685;0.21125577739876616;99;PRP1;0
Mu lower;177.3953968047202;879.678135728432;17593.56271456864;2132.669680306618;13705.545631689181;15900.929635388848;0.2123529267575406;0.07157250542951665;99;PRP1;0
Uncertainty;21.388313296289937;20.343681443285163;406.8736288657019;49.32071269906419;1652.4583452966244;1639.064734602639;0.24219252778791395;0.06984163598462476;99;PRP1;0
Mean,175.9283393939394,938.317698989899,18766.35397979798,2274.8339714886365,13592.200964071353,15867.034935559988,0.0,0.0,99,PRP2,0
Variance,585.5209158683302,9987.687112847043,3995074.8451388166,58703.571252865586,3495025.75851265,4406629.162092108,0.0,0.0,99,PRP2,0
Mu upper,180.75384433889684,958.2475486475588,19164.950972951174,2226.5165422248474,13965.018857941845,16285.659598009137,0.0,0.0,99,PRP2,0
Mu lower,171.10283444898198,918.3878493322392,18367.756986644785,2226.5165422248474,13219.383070200862,15448.41027311084,0.0,0.0,99,PRP2,0
Uncertainty,4.82550494495743,19.929849657659815,398.5969931531945,48.31742926378911,372.8178938704914,418.6246624491487,0.0,0.0,99,PRP2,0
Mean,187.51384040404042,946.6757414141413,18933.51482828283,2295.097000590909,14487.295287937683,16782.392288528594,0.08080808080808081,0.020202020202020204,99,PRP3,0
Variance,5812.749682528148,11064.154001280613,4425661.600512245,65030.60672889957,34696813.24379985,34963128.44834596,0.4015666872809731,0.01999587713873428,99,PRP3,0
Mu upper,202.71799821937375,967.652127324586,19353.042546491724,2244.2423749992745,15661.966573004027,17961.56304776066,0.20717994649369348,0.04840154488213906,99,PRP3,0
Mu lower,172.3096825887071,925.6993555036966,18513.987110073936,2244.2423749992745,13312.624002871338,15603.221529296527,-0.045563784877531835,-0.007997504478098657,99,PRP3,0
Uncertainty,15.204157815333332,20.97638591044472,419.52771820889393,50.85462559163443,1174.6712850663444,1179.1707592320672,0.12637186568561265,0.02819952468011886,99,PRP3,0
Mean,257.44259896907215,929.9589360824742,18599.178721649485,2254.5691956649484,19889.98221636714,22144.551412032088,1.1237113402061856,0.4329896907216495,97,PRP1,1
Variance,19362.829686535104,57704.44838328295,23081779.35331318,339163.3277055817,115578430.55319954,109824224.91637434,2.6512027491408934,0.24806701030927839,97,PRP1,1
Mu upper,285.4839212512879,978.3671125390388,19567.342250780774,2137.209622868065,22056.451183624944,24256.401808706483,1.4518334888720603,0.5333584561941684,97,PRP1,1
Mu lower,229.40127668685642,881.5507596259097,17631.015192518196,2137.209622868065,17723.51324910934,20032.701015357692,0.7955891915403109,0.33262092524913056,97,PRP1,1
Uncertainty,28.04132228221573,48.40817645656455,968.1635291312887,117.35957279688364,2166.4689672578024,2111.8503966743956,0.3281221486658747,0.10036876547251894,97,PRP1,1
Mean,253.9662724489796,1008.3595071428572,20167.190142857144,2444.641580129464,19621.401674763634,22066.043254893106,0.5408163265306123,0.23469387755102042,98,PRP2,1
Variance,14312.636514576865,36148.94087520851,14459576.350083403,212468.8030779251,85433384.07730569,83948508.09586744,1.5704818009678099,0.18146433831264464,98,PRP2,1
Mu upper,277.9485687273623,1046.472998314032,20929.459966280643,2352.2401849713465,21474.27081295154,23902.739906123854,0.7920323848062591,0.3200877262584541,98,PRP2,1
Mu lower,229.9839761705969,970.2460159716821,19404.920319433644,2352.2401849713465,17768.532536575727,20229.346603662358,0.28960026825496543,0.14930002884358673,98,PRP2,1
Uncertainty,23.98229627838269,38.113491171174985,762.2698234234995,92.40139515811734,1852.869138187907,1836.696651230748,0.25121605827564686,0.08539384870743369,98,PRP2,1
Mean,243.79258041237114,1028.6034144329897,20572.068288659793,2493.7204028659794,18835.383531327912,21329.103934193896,0.4020618556701031,0.16494845360824742,97,PRP3,1
Variance,11653.557272976592,25718.20553047812,10287282.212191252,151161.1741333277,69561106.60360202,71158344.94880505,1.2637457044673541,0.1391752577319588,97,PRP3,1
Mu upper,265.5467912621007,1060.9206651465156,21218.413302930312,2415.371268167375,20516.111074729553,23029.018109051398,0.6286013476761394,0.2401272023638294,97,PRP3,1
Mu lower,222.03836956264155,996.2861637194637,19925.723274389275,2415.371268167375,17154.65598792627,19629.189759336394,0.1755223636640668,0.08976970485266544,97,PRP3,1
Uncertainty,21.75421084972959,32.31725071352594,646.3450142705187,78.3491346986043,1680.727543401641,1699.914174857502,0.2265394920060363,0.07517874875558198,97,PRP3,1
Mean,288.01309882352945,1188.0656105294117,23761.312210588232,2880.3165645272425,22251.85511885309,25132.171683380337,0.6823529411764706,0.31176470588235294,170,PRP1,3
Variance,23239.08748783881,138318.11176503872,55327244.70601549,812977.7232525054,138716153.7242,141433997.8524917,1.9458405847546114,0.21583710407239814,170,PRP1,3
Mu upper,311.0931038408751,1244.3730643363488,24887.46128672697,2743.8061812040496,24035.013349802346,26932.713749280956,0.8935461710416144,0.3821026088262388,170,PRP1,3
Mu lower,264.9330938061838,1131.7581567224747,22635.163134449493,2743.8061812040496,20468.696887903836,23331.629617479717,0.47115971131132683,0.2414268029384671,170,PRP1,3
