;Time;Distance;DistanceInMeters;E_horison;E_hover;E_total;NodesLost;P_nodeloss;Number of samples;PRP;Scenario
Mean;141.618898;760.7991980000002;15215.98396;1844.46255565125;10941.457917226464;12785.92047287771;0.0;0.0;50;PRP1;0
Variance;69.89096909244492;1284.5735053553017;513829.40214212047;7550.201708278431;417185.33129299356;523262.46178876003;0.0;0.0;50;PRP1;0
Mu upper;143.99360562140416;770.9799321085472;15419.598642170942;1819.7806383968414;11124.927523841468;12991.395669618609;0.0;0.0;50;PRP1;0
Mu lower;139.24419037859585;750.6184638914531;15012.369277829057;1819.7806383968414;10757.98831061146;12580.44527613681;0.0;0.0;50;PRP1;0
Uncertainty;2.3747076214041556;10.180734108547085;203.61468217094261;24.681917254408745;183.46960661500452;205.47519674089926;0.0;0.0;50;PRP1;0
Mean,219.6863020408163,938.3778408163265,18767.55681632653,2274.9797778290813,16972.935552504397,19247.915330333482,0.40816326530612246,0.30612244897959184,49,PRP2,2
Variance,11716.010799975205,144255.80150211122,57702320.60084448,847877.0536599719,69933897.18999197,84755022.52848588,0.8715986394557823,0.21683673469387757,49,PRP2,2
Mu upper,250.76022692787967,1047.4145847281295,20948.291694562588,2010.633821807904,19373.70300851765,21890.865358613835,0.6761815983623664,0.4398043643073237,49,PRP2,2
Mu lower,188.6123771537529,829.3410969045236,16586.821938090474,2010.633821807904,14572.168096491147,16604.96530205313,0.14014493224987856,0.17244053365185993,49,PRP2,2
Uncertainty,31.073924887063384,109.03674391180294,2180.734878236057,264.34595602117724,2400.767456013251,2642.950028280353,0.2680183330562439,0.13368191532773188,49,PRP2,2
Mean,190.27681224489797,717.1718387755101,14343.436775510201,1738.6934766313773,14700.762138408618,16439.455615039995,0.5510204081632653,0.4489795918367347,49,PRP3,2
Variance,6949.687649551513,23094.288986112006,9237715.594444804,135738.8576266724,41483295.79785988,42015482.197313674,0.8775510204081632,0.2525510204081632,49,PRP3,2
Mu upper,214.2093566215182,760.7991580288983,15215.983160577965,1632.9244945164442,16549.78745103988,18300.30364072701,0.8199523685739339,0.5932511737305977,49,PRP3,2
Mu lower,166.34426786827774,673.5445195221218,13470.890390442437,1632.9244945164442,12851.736825777354,14578.607589352981,0.28208844775259656,0.3047080099428717,49,PRP3,2
Uncertainty,23.93254437662023,43.62731925338824,872.5463850677643,105.76898211493312,1849.0253126312628,1860.8480256870134,0.2689319604106687,0.14427158189386297,49,PRP3,2
